食品分类,样品名称,热量(kcal),修正热量(kcal),水分(g),粗蛋白(g),粗脂肪(g),饱和脂肪(g),灰分(g),总碳水化合物(g),膳食纤维(g),糖质总量(g),葡萄糖(g),果糖(g),半乳糖(g),麦芽糖(g),蔗糖(g),乳糖(g),钠(mg),钾(mg),钙(mg),镁(mg),铁(mg),锌(mg),磷(mg),铜(mg),锰(mg),维生素A总量(IU),视网醇当量(RE)(ug),视网醇(ug),α-胡萝卜素(ug),β-胡萝卜素(ug),维生素D总量(IU),维生素D总量(ug),维生素D2(ug),维生素D3(ug),维生素E总量(mg),α-维生素E当量(α-TE)(mg),α-生育酚(mg),β-生育酚(mg),γ-生育酚(mg),δ-生育酚(mg),维生素K1(ug),维生素K2 (MK-4)(ug),维生素K2 (MK-7)(ug),维生素B1(mg),维生素B2(mg),烟碱素(mg),维生素B6(mg),维生素B12(ug),叶酸(ug),维生素C(mg),脂肪酸S总量(mg),酪酸(4:0)(mg),己酸(6:0)(mg),辛酸(8:0)(mg),癸酸(10:0)(mg),月桂酸(12:0)(mg),十三酸(13:0)(mg),肉豆蔻酸(14:0)(mg),十五酸(15:0)(mg),棕榈酸(16:0)(mg),十七酸(17:0)(mg),硬脂酸(18:0)(mg),十九酸(19:0)(mg),花生酸(20:0)(mg),山酸(22:0)(mg),廿四酸(24:0)(mg),脂肪酸M总量(mg),肉豆蔻烯酸(14:1)(mg),棕榈烯酸(16:1)(mg),油酸(18:1)(mg),鳕烯酸(20:1)(mg),芥子酸(22:1)(mg),脂肪酸P总量(mg),亚麻油酸(18:2)(mg),次亚麻油酸(18:3)(mg),十八碳四烯酸(18:4)(mg),花生油酸(20:4)(mg),廿碳五烯酸(20:5)(mg),廿二碳五烯酸(22:5)(mg),廿二碳六烯酸(22:6)(mg),其他脂肪酸(mg),反式脂肪(mg),水解胺基酸总量(mg),天门冬胺酸(Asp)(mg),酥胺酸(Thr)(mg),丝胺酸(Ser)(mg),麸胺酸(Glu)(mg),脯胺酸(Pro)(mg),甘胺酸(Gly)(mg),丙胺酸(Ala)(mg),胱胺酸(Cys)(mg),缬胺酸(Val)(mg),甲硫胺酸(Met)(mg),异白胺酸(Ile)(mg),白胺酸(Leu)(mg),酪胺酸(Tyr)(mg),苯丙胺酸(Phe)(mg),离胺酸(Lys)(mg),组胺酸(His)(mg),精胺酸(Arg)(mg),色胺酸(Trp)(mg),胆固醇(mg),酒精含量(g)
调味料及香辛料类,红曲酱,-0.19349381212848635,-0.09614639281513551,0.4503552131278767,0.034895424836601296,-0.019676995628137448,-0.02300841714243925,0.04904269108188914,0.325549258063709,-0.010257818142245181,0.1413952495382599,0.1567973600144657,0.0033002938097328703,-0.8250000000000001,-0.025,-0.025,-0.025,0.05295639231148578,-0.02358150846903659,-0.023020772292504023,-0.007752554423419343,-0.017760013654984072,-0.012105298367674612,0.00929097071724043,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.024961074331252713,-0.024973137536586934,-0.024976557163528625,-0.024834826539388177,-0.024726355178250965,-0.025,-0.07500000000000001,-0.025,-0.07500000000000001,-0.01790985385617132,-0.01766544117647059,-0.015979744289613563,-0.018424657534246575,-0.025,0.03931661068202543,-0.025,-0.023008547107956637,-0.025,-0.024460417439703154,-0.024961739352989353,-0.024972803712182128,-0.02498926268004195,-0.225,-0.024766829627241,-0.025,-0.02117296679602499,-0.024381738409305683,-0.02233841351215989,-0.025,-0.02399498204557269,-0.024614472869816384,-0.022564380774216842,-0.022626202308609476,-0.025,-0.024848469096058794,-0.02265916702617004,-0.024833886828506166,-0.025,-0.023160265704531478,-0.02305411491401951,-0.02494045550461495,-0.025,-0.525,-0.025,-0.6250000000000001,-0.5750000000000001,-0.025,-0.17500000000000002,-0.029651856478589783,-0.08112176454216533,-0.1847498480243161,0.03847844827586206,0.0044361105463105975,0.0044355214974853285,-0.0019566519135641725,-0.08801594083407313,-0.0065289759831736426,-0.22214581753853932,-0.07109950475861603,-0.23745737561827177,-0.17953445320534797,0.021416666666666667,-0.11885800000000002,-0.15715011764705883,-0.0013278735632183923,0.015336616847826091,-0.025,-0.125,-0.025
调味料及香辛料类,韭花酱,-0.3427440314153135,-0.24884846045293912,0.7201771062637583,0.00228104575163399,-0.021909287590789677,-0.024023242813822066,0.1123567596561125,0.019880514475890197,0.008926433779518982,-0.025,-0.025,-0.025,-0.8250000000000001,-0.025,-0.025,-0.025,0.1218846217472355,-0.01366744852248476,-0.005302080320268521,0.026846866702933375,0.02108557123350023,-0.019480867005619483,-0.003913263446075451,-0.025,-0.025,-0.006699790275965081,-0.018898526867537985,-0.025,-0.025,0.0777288461538462,-0.025,-0.025,-0.025,-0.025,-0.024591388007625132,-0.024718471059986355,-0.024741913726920636,-0.023917829051163905,-0.02302721175018137,-0.015494296577946768,-0.07500000000000001,-0.025,-0.07500000000000001,-0.019356822456952687,-0.01996323529411765,-0.016294354259445483,0.0003835616438356178,-0.025,0.009603963868473765,-0.025,-0.02402337345351757,-0.025,-0.025,-0.025,-0.025,-0.025,-0.225,-0.025,-0.025,-0.022571752704542956,-0.025,-0.02432758118012832,-0.025,-0.025,-0.025,-0.025,-0.02440895361057232,-0.025,-0.025,-0.024406694264032833,-0.025,-0.025,-0.02290845638479087,-0.023224027686315863,-0.024335794268183466,-0.025,-0.525,-0.025,-0.6250000000000001,-0.5750000000000001,-0.025,-0.17500000000000002,-0.05061734193906587,-0.10491372112440857,-0.2035227963525836,0.0015984195402298784,-0.004571949037391481,-0.011906421992745952,-0.00841447539703203,-0.10345877089884611,-0.020493062800900654,-0.2514316401314127,-0.06805520857878349,-0.2543948210648822,-0.20355673637298594,-0.00350635593220339,-0.14922666666666667,-0.15940784313725492,-0.016022988505747127,-0.011543817934782612,-0.025,-0.125,-0.025
调味料及香辛料类,香椿酱,0.1892243387684424,0.27806774594502937,0.2728186912147289,0.0812287581699346,0.4907830718690336,0.06389291836012989,0.00620568946067061,-0.0021959062132472507,0.03700471908111476,0.006865032867952259,-0.017019769754686276,-0.00933014758029111,-0.8250000000000001,-0.025,-0.00891135844181656,-0.025,0.00290211320354895,-0.013257358737238772,0.027197209558989806,0.04047690799449683,0.03381599908966773,-0.0033248595129783225,0.04199765576881285,-0.025,-0.025,-0.012559418409237452,-0.020852184860994535,-0.025,-0.025,0.044835625,-0.025,-0.025,-0.025,-0.025,-0.017355084681609536,-0.022143180242096824,-0.02301338091297159,0.004594527632380829,0.0992029299087426,0.05095057034220533,-0.07500000000000001,-0.025,-0.07500000000000001,-0.021816669078281004,-0.018121323529411766,-0.01551860364890102,-0.004863013698630143,-0.025,-0.009416525730852861,-0.025,0.0638928922517393,-0.025,-0.025,-0.025,-0.025,-0.025,-0.225,-0.023023380982541565,-0.015400516605933274,0.14392769062300942,0.010006297126363209,0.10838630114206191,-0.025,0.06637499054947404,0.05109640365556397,0.03400103956415433,0.1322947754289113,-0.025,-0.021941065074271997,0.1309925175954718,-0.00824379140842742,-0.025,0.3583005427962069,0.3417571422324493,0.040267107950121984,-0.025,-0.525,-0.025,-0.6250000000000001,-0.5750000000000001,-0.025,-0.17500000000000002,0.03477396071899509,-0.006313387141664406,-0.13528237082066868,0.10657543103448269,0.061350118077845496,0.0332975557898574,0.01774485810986722,-0.06857836893869973,-0.006081603157920071,-0.18031134698003543,-0.028878484184708404,-0.17297905149839982,-0.11878453890983891,0.0840935734463277,-0.035877666666666724,-0.10855137254901963,0.029901149425287356,0.05124031929347827,0.05178710859447528,-0.125,-0.025
调味料及香辛料类,麻婆酱,-0.16373967149030935,-0.06952768665859393,0.5176555933560136,0.013300653594771242,0.07011418188344026,-0.010513939577299562,0.027363044268021337,0.2061808422791082,0.007167908269769187,-0.025,-0.025,-0.025,-0.8250000000000001,-0.025,-0.025,-0.025,0.025851304952846016,-0.018571222578970644,-0.022094442967624677,0.006613644764449492,0.06503755120619026,-0.019313620551244314,0.0391221411401118,-0.025,-0.025,-0.021926983949775776,-0.02397547577039689,-0.025,-0.012612500000000002,-0.009178846153846152,-0.025,-0.025,-0.025,-0.025,-0.02387309113681878,-0.02450617372103489,-0.02456125333576508,-0.025,-0.00915405567081164,0.008745247148288969,-0.07500000000000001,-0.025,-0.07500000000000001,-0.013424251193749102,-0.022683823529411767,-0.016308720011492604,0.0823972602739726,-0.025,0.009526027012914141,-0.025,-0.010513585643289412,-0.025,-0.025,-0.025,-0.025,-0.025,-0.225,-0.024455552412392677,-0.025,0.003735044706304917,-0.025,-0.0026371451000287323,-0.025,-0.01210150395910438,-0.025,-0.025,0.0024038263202713593,-0.025,-0.02432622578728458,0.002073452249309129,-0.02110785832310588,-0.025,0.049710860050718765,0.04639798591719924,-0.01215771887128084,-0.025,-0.525,-0.025,-0.6250000000000001,-0.5750000000000001,-0.025,-0.17500000000000002,-0.04135755153029358,-0.08740050097411634,-0.19371732522796353,0.03280172413793103,-0.0037796858221202517,0.00498947385862877,-0.0035563655298099517,-0.099538348337009,-0.012615386946456022,-0.23908642911296438,-0.06637592312656936,-0.2465042187954612,-0.19879670894754886,-0.00199505649717514,-0.13967666666666667,-0.1585937254901961,-0.012514367816091951,-0.0022911005434782597,-0.020327418829272494,-0.125,-0.025
调味料及香辛料类,虾酱,-0.2648746226731232,-0.16487462267312314,0.389578747248349,0.231078431372549,-0.007951231549194672,-0.013825897790124431,0.28637660675236015,-0.011701699071641272,-0.025,-0.025,-0.025,-0.025,-0.8250000000000001,-0.025,-0.025,-0.025,0.2689392555595251,-0.009388133735796821,0.32548566402064666,0.28305872716298086,0.17157487482931272,-0.018544286861118545,0.22093407458699021,-0.025,-0.025,-0.023145908590417378,-0.02314590863152846,-0.02314590863152846,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.024432244389542286,-0.024560543863155173,-0.024567705492592067,-0.025,-0.02309085008082068,-0.00931558935361217,-0.07500000000000001,-0.025,-0.07500000000000001,-0.02427651569960932,-0.019852941176470587,0.01148901019968395,0.004027397260273968,0.008499243411974076,0.002044088879190078,-0.025,-0.013826233058518891,-0.025,-0.025,-0.025,-0.025,-0.025,-0.225,-0.02141539939235993,-0.013751618713543731,-0.015481948827111751,-0.0003966454202647615,-0.019397558908593536,-0.025,-0.025,-0.025,0.4339211342490032,-0.018704623032718977,-0.025,-0.005526683544892351,-0.02240280967986003,-0.025,-0.025,-0.02384316342700511,-0.024209346178099462,-0.024370586709855997,-0.025,-0.525,-0.025,-0.6250000000000001,-0.5750000000000001,-0.025,-0.17500000000000002,0.1919330501769727,0.1636056220428611,-0.049085106382978694,0.06360272988505747,0.1233038943389847,0.1522490579234286,0.1427805259047123,0.11568246508251959,0.1499835048471454,0.0017702805155420664,0.21856156635941848,0.03059499563572876,0.06833047651696947,0.29558262711864397,0.18287666666666666,0.010392941176470577,0.0360632183908046,0.00913892663043478,0.14991438724631262,0.008407239600906113,-0.025
调味料及香辛料类,沙拉酱,0.34198092215729275,0.4417386052067215,0.12021713027816688,0.00035947712418300803,0.6298322291514001,0.07448697707175209,-0.010307392494895332,0.0892056402172009,-0.02365328109696376,-0.025,-0.025,-0.025,-0.8250000000000001,-0.025,-0.025,-0.025,0.0034268296213935782,-0.020866418010881897,-0.02179510226552106,-0.02188634122408602,-0.017319071461083295,-0.013459994648113462,-0.006137602745012641,-0.025,-0.025,-0.024338547831426346,-0.02436772126963463,-0.024382312132787475,-0.025,-0.024754326923076924,-0.025,-0.025,-0.025,-0.025,-0.018380485723527105,-0.02269787183047665,-0.023494496740370373,0.00017471365187129995,0.09820380811770549,-0.025,-0.07500000000000001,-0.025,-0.07500000000000001,-0.02384242511937491,-0.023161764705882354,-0.025,-0.025,-0.023477307117637545,-0.019622356966385833,-0.025,0.07448649930955775,-0.025,-0.025,-0.025,-0.025,-0.025,-0.225,-0.025,-0.025,0.1779422588417116,-0.025,0.1321364576955473,-0.025,-0.025,-0.025,-0.025,0.1644788277449398,-0.025,-0.025,0.165203133554821,-0.025,-0.025,0.4888536891551263,0.4699196179097322,0.05806147187202742,-0.025,-0.525,-0.025,-0.6250000000000001,-0.5750000000000001,-0.025,-0.17500000000000002,-0.07500000000000001,-0.125,-0.225,-0.025,-0.025,-0.025,-0.025,-0.125,-0.025,-0.275,-0.07500000000000001,-0.275,-0.225,-0.025,-0.17500000000000002,-0.17500000000000002,-0.025,-0.025,-0.025,-0.10849640911939075,-0.025
调味料及香辛料类,无蛋沙拉酱,0.15826996155415723,0.25826996155415727,0.2628026816089654,-0.0018104575163398716,0.41398086250816296,0.04409430064686371,-0.010625396876512662,0.16525198308435302,-0.025,-0.025,-0.025,-0.025,-0.8250000000000001,-0.025,-0.025,-0.025,-0.0090606435937278,-0.024651241035894875,-0.023770100158748184,-0.02302060263531183,-0.025,-0.02413031843724913,-0.018510490095350753,-0.025,-0.025,-0.024514737092248363,-0.024838208944997345,-0.025,-0.025,-0.02227596153846154,-0.025,-0.025,-0.025,-0.025,-0.018193384442808085,-0.022756650943773618,-0.02321060183998307,-0.02072827257038383,0.08706710025582609,0.2112167300380228,-0.07500000000000001,-0.025,-0.07500000000000001,-0.024421212559687457,-0.02426470588235294,0.0076102571469616395,-0.025,-0.022525624066161008,-0.021960462633174603,-0.025,0.04409466832725439,-0.025,-0.025,-0.025,-0.025,-0.025,-0.225,-0.025,-0.025,0.1118809730340731,-0.025,0.07526048307156089,-0.025,0.04609993281242362,0.033507492225049486,-0.025,0.09309781183831359,-0.025,-0.025,0.09354925505372061,-0.025,-0.025,0.32546523106655006,0.3141867052066053,0.02941485706698342,-0.025,-0.525,-0.025,-0.6250000000000001,-0.5750000000000001,-0.025,-0.17500000000000002,-0.05565371503921161,-0.10181185638741998,-0.20289057750759878,-0.001023706896551721,-0.013658832551597111,-0.012720955218986472,-0.021088258266076545,-0.11254422037058703,-0.010712477613393492,-0.2561321708364923,-0.07057709324557689,-0.25426680244399186,-0.19528282482002057,-0.01677966101694915,-0.1610066666666667,-0.15232549019607844,-0.015224137931034483,-0.019563519021739133,-0.025,-0.125,-0.025
调味料及香辛料类,千岛沙拉酱,0.19783715989403022,0.29693464607261855,0.23631679007404438,-0.012503267973856211,0.467020478462221,0.054201483468760296,-0.0065406507214976,0.1426230513224733,-0.019984121330840234,0.1504016642503922,-0.0019031402567657209,0.014782513255209212,-0.8250000000000001,-0.025,0.10808158600814871,-0.025,-0.006685348748998423,-0.022637705958125854,-0.021785341155669855,-0.020116003805780644,-0.020078516158397817,-0.021103157613058605,-0.013594144159874831,-0.025,-0.025,-0.02365780223091119,-0.02435757549803868,-0.024707583206289935,-0.025,-0.019107019230769233,-0.025,-0.025,-0.025,-0.025,-0.022776290525707288,-0.024058802943248497,-0.024244667507454392,-0.018586713219002925,0.00022623426542274852,0.05760456273764259,-0.07500000000000001,-0.025,-0.07500000000000001,-0.021671972218202867,-0.02351102941176471,-0.02392544174687545,-0.02034246575342466,-0.025,-0.0183387369553188,-0.025,0.05420103830812396,-0.025,-0.025,-0.025,-0.024662573092217904,-0.025,-0.225,-0.023090577834369994,-0.015842773502775707,0.1293980002395828,0.009426314745333356,0.093721089345106,-0.025,-0.025,0.05041877755618215,0.023589474720622255,0.12150430077240751,-0.025,-0.021109323970152447,0.1147513977846108,0.058464477704148594,-0.025,0.35047816818703736,0.3348354773369604,0.03816519151454514,-0.025,-0.525,-0.025,-0.6250000000000001,-0.5750000000000001,-0.0004899448837638598,-0.17500000000000002,-0.07500000000000001,-0.125,-0.225,-0.025,-0.025,-0.025,-0.025,-0.125,-0.025,-0.275,-0.07500000000000001,-0.275,-0.225,-0.025,-0.17500000000000002,-0.17500000000000002,-0.025,-0.025,-0.025,-0.10713428447486383,-0.025
调味料及香辛料类,和风沙拉酱,-0.23198493629667616,-0.13254277706351023,0.5581498899339603,0.002660130718954247,-0.008533481886929782,-0.022237029415919242,0.041729596647670265,0.23848872707254212,-0.02189970221312043,0.2274477191031319,0.0884470496052076,0.1225802911080342,-0.7903532608695653,-0.025,0.04582380999701879,-0.022898173199472308,0.05777553806062422,-0.0189307865341357,-0.020013048977019422,-0.0021079358710838526,-0.018030268548020027,-0.017641156007492644,0.0029543841393931194,-0.02154511869740713,-0.022273311450355167,-0.024915999776657868,-0.024971993353774476,-0.025,-0.025,-0.02452846153846154,-0.025,-0.025,-0.025,-0.025,-0.024836555203050052,-0.024841384573521724,-0.02484192215773889,-0.025,-0.024840904173401724,-0.025,-0.07500000000000001,-0.025,-0.07500000000000001,-0.02311894081898423,-0.019599264705882354,-0.01946918546185893,-0.025,-0.024685944593012744,0.000991941329135139,-0.025,-0.02223751838307483,-0.025,-0.025,-0.025,-0.025,-0.025,-0.225,-0.025,-0.025,-0.019113165705799455,-0.025,-0.022031744578584655,-0.025,-0.0200048424603281,-0.0229176581161314,-0.025,-0.010014716670318662,-0.025,-0.02404946847155633,-0.010230799054863132,-0.02383523937349899,-0.025,-0.02274720073890324,-0.022667411887752113,-0.02485845133075249,-0.025,-0.525,-0.025,-0.6250000000000001,-0.5750000000000001,-0.025,-0.17500000000000002,-0.053513040460823114,-0.09624450320066796,-0.20755106382978725,0.0035366379310344774,-0.008301711434747061,-0.020420997689830283,-0.014230799271023171,-0.11052916211839772,-0.021716411895028785,-0.25376522618145064,-0.0717446105432518,-0.2503249927262147,-0.20251097017483716,-0.020582274011299438,-0.15029533333333334,-0.15888674509803924,-0.016167241379310346,-0.009539741847826091,-0.025,-0.125,-0.025
调味料及香辛料类,凯撒沙拉酱,-0.0006562472603054426,0.0985208986687921,0.4088603161897138,-0.0070261437908496725,0.264883898883854,0.023267833833065688,0.013743198379385271,0.1485865675750069,-0.020426844349469227,0.0939502115067622,0.016914290880597906,0.035737563743203526,-0.8250000000000001,-0.025,0.023742919606479188,-0.025,0.011982788338286407,-0.02215459596639302,-0.0182319717995029,-0.011209827685675262,-0.015967796995903505,-0.015617473909553118,0.004891783668767399,-0.025,-0.025,-0.024121190958393768,-0.024121190839171622,-0.024121190839171622,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.01996202919296121,-0.024118635908192576,-0.02451823895691852,-0.025,0.09139450673929919,0.1126425855513308,-0.07500000000000001,-0.025,-0.07500000000000001,-0.019790913037187094,-0.023018382352941177,-0.022520471196667148,-0.01897260273972603,-0.0225827250492496,-0.022162319089074033,-0.025,0.023267854573949448,-0.025,-0.025,-0.025,-0.025,-0.025,-0.225,-0.023846900616187782,-0.025,0.07107175377843467,-0.0043113752881870325,0.04147429053404799,-0.025,0.018335339828313847,0.007548279195225771,-0.001620891383186461,0.0789211133937833,-0.025,-0.020740196155074837,0.0776789193894954,-0.014515561686709932,-0.025,0.1765234481068447,0.1655134972783775,0.012149771157088991,-0.025,-0.5120473580077977,-0.025,-0.6250000000000001,-0.5750000000000001,-0.01466941776976751,-0.17500000000000002,-0.07500000000000001,-0.125,-0.225,-0.025,-0.025,-0.025,-0.025,-0.125,-0.025,-0.275,-0.07500000000000001,-0.275,-0.225,-0.025,-0.17500000000000002,-0.17500000000000002,-0.025,-0.025,-0.025,-0.11015158818142382,-0.025
调味料及香辛料类,味噌,-0.13571312387714246,-0.04573467651243382,0.3260006003602161,0.1141045751633987,0.01956707593680989,-0.014782618931457691,0.0929655367783137,0.3062083677401597,0.030696534393889925,0.154194884118126,0.1846317280453258,-0.013923035358481642,-0.8250000000000001,-0.025,-0.025,-0.025,0.095487927663754,-0.01171937784784573,-0.010904143949039201,0.03803324186590006,0.0002546085571233474,-0.004169454107572922,0.05244537745592082,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.02402169686667722,-0.02479105778057811,-0.02487687134055172,-0.023328330665876872,-0.007690374066107501,0.020769961977186308,-0.07500000000000001,-0.025,-0.07500000000000001,-0.010313268702069162,-0.01983823529411765,-0.019482114638701337,-0.0023835616438356126,-0.025,0.017182154018813955,-0.025,-0.014782188944348672,-0.025,-0.025,-0.025,-0.025,-0.025,-0.225,-0.022873519254595163,-0.025,-0.0055027040735172415,-0.02297932484029475,-0.011462960795432391,-0.025,-0.016505409682641886,-0.017251471433265327,-0.01784801604883572,-0.017456665745611236,-0.025,-0.024852572499600593,-0.01745601064954544,-0.025,-0.025,0.011032567086487567,0.009197241794402636,-0.018481438299171888,-0.025,-0.525,-0.025,-0.6250000000000001,-0.5750000000000001,-0.025,-0.17500000000000002,0.0651305295301548,0.028719732813804605,-0.1051537993920973,0.1540317887931035,0.05799956451007924,0.06466205592023502,0.03416870606612861,-0.04517128806489337,0.032854357730869976,-0.1446800606520091,-0.02875032040943818,-0.14169013674716321,-0.0863782996229002,0.1207756002824859,-0.0037133333333333185,-0.08352729411764707,0.05109439655172413,0.1066666100543478,0.05439122722885196,-0.125,-0.025
调味料及香辛料类,法式奶酥酱,0.2880904333979956,0.38809043339799565,-0.0018260956573944442,0.06249019607843136,0.439069471238927,0.1751981564835138,-0.00638768658856774,0.35132910442159,-0.025,0.32026244712330937,-0.025,-0.025,-0.8250000000000001,-0.025,0.2248260955977343,0.1903254477561881,-0.01986531650008869,-0.012278718781843001,0.03995042494991737,-0.00520046624816127,-0.01922507965407374,-0.014981937382927482,0.0780480788715126,-0.025,-0.025,-0.01996713376150703,-0.022175969098477192,-0.023280768769591807,-0.025,-0.00639879807692308,-0.025,-0.025,-0.025,-0.025,-0.022695428363005733,-0.02429779068820126,-0.024458879114110266,-0.024322219247834235,0.018878628975804695,0.031368821292775656,-0.07500000000000001,-0.025,-0.07500000000000001,-0.018633338156562006,-0.008242647058823532,-0.02463223674759374,-0.012671232876712332,-0.0235439249312409,-0.02253329852153785,-0.02494997922213843,0.1751978551008975,0.05361256046705586,0.02931398105653745,-0.021320212485212486,-0.015022607033262773,0.003896988418581899,-0.225,0.05142783754057823,0.1261477982737962,0.26738916468290086,0.19742363133736782,0.2697753888285367,-0.025,0.027706751864056876,-0.000992160099030321,-0.005140691511183321,0.1337021124986291,0.15659917222991832,0.014540501068748407,0.12344229209958851,-0.004056717858189091,-0.025,0.15061299572382292,0.06502724139940458,0.11156515312156381,-0.025,-0.525,-0.025,-0.6250000000000001,-0.5750000000000001,-0.025,-0.17500000000000002,0.001982316607675741,-0.06227483996660173,-0.14976565349544074,0.0823214798850575,0.023668300097019597,0.05913256135816002,-0.009292241603749023,-0.09110716806101839,-0.012515454315360412,-0.19159085165529444,-0.039805961226836294,-0.19332295606633693,-0.13185430236544393,0.05394456214689266,-0.08998533333333335,-0.10220643137254903,0.017255459770114952,0.0077082201086956514,0.015236457199771292,-0.10177350942304911,-0.025
调味料及香辛料类,巧克力酱(液体),-0.06719350020938508,0.028066077095507458,0.23679707824694818,0.0005294117647058789,-0.01690931251588975,-0.019881792344427624,-0.018285679638763125,0.6296785776843581,0.0013457295778549379,0.48856423649037795,0.09756042432644199,0.0814806997399615,-0.8250000000000001,0.05877456171314271,0.29695170426314216,-0.025,-0.023027947082265125,-0.0178672831792052,-0.020045260639528398,0.02260561864174198,0.00881030951297223,-0.00740567299973241,0.003683411344619778,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.024949891266198242,-0.024989891627058336,-0.02499526841832688,-0.024925956724553323,-0.02373996105334165,-0.025,-0.07500000000000001,-0.025,-0.07500000000000001,-0.01950151931703082,-0.022919117647058826,-0.02407915529377963,0.019520547945205476,-0.025,-0.013032795828819492,-0.025,-0.01988158695124268,-0.025,-0.025,-0.025,-0.025,-0.025,-0.225,-0.024682093623593693,-0.025,-0.019220169285929782,-0.023584751214499017,-0.008803413379511963,-0.025,-0.02036622619979305,-0.023914849964468285,-0.025,-0.02157773500169369,-0.025,-0.024872044984965674,-0.021589111100268465,-0.025,-0.025,-0.024656983957094838,-0.024652394733145247,-0.02496811082693689,-0.025,-0.525,-0.025,-0.6250000000000001,-0.5750000000000001,-0.025,-0.17500000000000002,-0.0590448330904296,-0.10518160311717228,-0.20847811550151976,-0.0012905890804597725,-0.014567655033358872,-0.014309905474029562,-0.01715946368133299,-0.11472674038121242,-0.018911081547198096,-0.25855724033358607,-0.07155096054832219,-0.26176345650276406,-0.21051525539938293,-0.013927612994350282,-0.154511,-0.1669377254901961,-0.01932011494252874,-0.01260767663043478,-0.02119276856582499,-0.125,-0.025
调味料及香辛料类,草莓果酱,-0.07225512080912955,0.024175098807017292,0.2580498298979387,-0.02035294117647059,-0.012936251564050032,-0.01661090802353434,-0.02320166509509438,0.625309536321097,-0.005160320145628672,-0.025,-0.025,-0.025,-0.8250000000000001,-0.025,-0.025,-0.025,-0.02436666153922657,-0.022964162805452486,-0.022769586398999682,-0.019990345433752686,-0.020377218934911245,-0.022875970029435377,-0.014395462392316951,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.02481935048758164,-0.024939349762350002,-0.024952684183268785,-0.025,-0.02105442350036274,-0.025,-0.07500000000000001,-0.025,-0.07500000000000001,-0.024348864129648387,-0.024080882352941178,-0.021408561988220085,-0.024136986301369866,-0.025,-0.021414904644257222,-0.025,-0.016610713796262236,-0.025,-0.01866702470461869,-0.023766869994994996,-0.00799530609844818,-0.025,-0.225,-0.025,-0.025,-0.020273048064496486,-0.025,-0.020829676502099485,-0.025,-0.025,-0.025,-0.025,-0.023219340413620445,-0.025,-0.025,-0.0232125336262913,-0.025,-0.025,-0.022086181345329397,-0.023098823854599628,-0.023291161919961403,-0.025,-0.525,-0.025,-0.6250000000000001,-0.5750000000000001,-0.025,-0.17500000000000002,-0.07057054618641129,-0.11372947397717785,-0.225,-0.01824712643678161,-0.022697876244113128,-0.025,-0.02308773756834158,-0.12154042181215367,-0.025,-0.2668903209502148,-0.07500000000000001,-0.27080157113762005,-0.22110215975317107,-0.025,-0.16913333333333336,-0.17156627450980394,-0.021580459770114944,-0.023101222826086957,-0.025,-0.125,-0.025
调味料及香辛料类,葡萄果酱,-0.08515555012623188,0.011551253484001489,0.295222133279968,-0.02473856209150327,-0.006256324744143851,-0.025,-0.022987314040396622,0.5845638465580661,-0.00669748414606397,-0.025,-0.025,-0.025,-0.8250000000000001,-0.025,-0.025,-0.025,-0.02349716297443593,-0.02453857689423798,-0.02311285209543372,-0.02210874542236559,-0.01646563495675922,-0.02382927481937383,-0.005759465064193323,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.07500000000000001,-0.025,-0.07500000000000001,-0.025,-0.023786764705882354,-0.017529808935497774,-0.024767123287671233,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.225,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.525,-0.025,-0.6250000000000001,-0.5750000000000001,-0.025,-0.17500000000000002,-0.07500000000000001,-0.125,-0.225,-0.025,-0.025,-0.025,-0.025,-0.125,-0.025,-0.275,-0.07500000000000001,-0.275,-0.225,-0.025,-0.17500000000000002,-0.17500000000000002,-0.025,-0.025,-0.025,-0.125,-0.025
